,Date,price1,price2,beta_t_est,spread_t
2233,2019-09-17,54.2400016784668,60.54999923706055,0.49967680931432157,-0.02298467404718707
2234,2019-09-18,54.22999954223633,60.79999923706055,0.4974938160164809,-0.02858881035219696
2235,2019-09-19,54.52000045776367,61.060001373291016,0.4993082759783696,0.023770060458716102
2236,2019-09-20,53.90999984741211,61.11000061035156,0.49104520805727764,-0.10998999067821558
2237,2019-09-23,54.13999938964844,61.31999969482422,0.4912749547844519,0.0030231234585826883
2238,2019-09-24,54.29999923706055,61.97999954223633,0.4890286249706505,-0.02836416611130943
2239,2019-09-25,54.16999816894531,61.72999954223633,0.48855188753250445,-0.006414623138240927
2240,2019-09-26,54.38999938964844,61.86000061035156,0.49056305748932727,0.026545229530981374
2241,2019-09-27,54.310001373291016,61.77000045776367,0.4904398164815814,-0.0016500919995152685
2242,2019-09-30,54.439998626708984,61.77000045776367,0.4921472485086163,0.02276004907846385
2243,2019-10-01,54.650001525878906,61.880001068115234,0.4945404727285691,0.031582910150646626
2244,2019-10-02,53.08000183105469,61.150001525878906,0.47954899699845166,-0.21226639920554646
2245,2019-10-03,53.84000015258789,61.36000061035156,0.4855645804364545,0.0799496834950233
