Date,BAC,C,spread_t,beta_t_est,signal_t,theta_t,E·P_t,z_t
2012-05-10,7.699999809265137,30.649999618530273,-0.009237553154898492,0.2362470980306714,0,1.8,-4.816544888498218,0.5958504343567183
2012-05-11,7.550000190734863,29.350000381469727,0.060775455706878034,0.23859080285237133,0,1.8,-4.541231017153416,1.0394090091810924
2012-05-14,7.349999904632568,28.13999938964844,0.06345891483507682,0.24076091415189319,0,1.8,-4.30926335240537,1.4086116393369328
2012-05-15,7.300000190734863,27.790000915527344,0.04176975334157973,0.24240247859732547,0,1.8,-4.2390078830400295,1.5103735974900385
2012-05-16,7.110000133514404,26.920000076293945,0.027533191989197903,0.24339213503453513,0,1.8,-4.09080171902027,1.7362492195191717
2012-05-17,6.980000019073486,26.40999984741211,0.009647740642819258,0.24375321738272934,-1,1.8,-4.011411432679556,1.8465674135812742
2012-05-18,7.019999980926514,26.010000228881836,0.06627160069833327,0.24632326961061493,-1,1.8,-3.892049202380191,2.01822287308719
2012-05-21,6.829999923706055,26.25,-0.08131349699504842,0.24257214950504752,0,1.8,-4.03043041129898,1.7764819722043195
2012-05-22,6.980000019073486,26.920000076293945,-0.04056912386540734,0.2403726716860694,0,1.8,-4.143086698828294,1.5796090657804203
2012-05-23,7.170000076293945,27.149999618530273,0.04063087514569563,0.2425202048233091,0,1.8,-4.126053052461318,1.5922846210141093
2012-05-24,7.139999866485596,26.65999984741211,0.05728206841166106,0.2450833201819928,0,1.8,-4.011607476443661,1.7583032375536067
2012-05-25,7.150000095367432,26.469999313354492,0.05055340083112281,0.24732858417763842,-1,1.8,-3.958529859224747,1.8236881631902049
2012-05-29,7.440000057220459,27.020000457763672,0.08847188544283568,0.2519447396296546,0,1.8,-3.9838972228017386,1.765606580286792
2012-05-30,7.199999809265137,26.0,0.04775033217806879,0.25379135133693204,-1,1.8,-3.8170728218252297,2.0078006466721185
2012-05-31,7.349999904632568,26.510000228881836,0.03007631379598852,0.25526913797427675,-1,1.8,-3.8884192798708628,1.873999762925975
2012-06-01,7.019999980926514,25.38999938964844,-0.006463374831365165,0.2550373509200938,-1,1.8,-3.731973243791918,2.0939915025899505
2012-06-04,6.900000095367432,24.81999969482422,0.008832969874547736,0.25535037959090223,-1,1.8,-3.6330698844702884,2.218441346099025
2012-06-05,7.099999904632568,25.75,-0.012804116664969278,0.2546802754862834,-1,1.8,-3.7927452931758814,1.9470920070352775
2012-06-06,7.639999866485596,27.13999938964844,0.07289162613089939,0.2594337993933817,0,1.8,-3.934441065737684,1.7106932827819752
2012-06-07,7.420000076293945,26.90999984741211,-0.03814671048743001,0.2574459878913066,0,1.8,-3.9635403586572844,1.649517945249501
2012-06-08,7.559999942779541,27.770000457763672,-0.050187132149007496,0.25449762041612045,0,1.8,-4.129274263405512,1.3845414657140565
2012-06-11,7.28000020980835,26.479999542236328,-0.0008436564680378567,0.2544644177987139,0,1.8,-3.9088268053159547,1.7017913712517052
2012-06-12,7.489999771118164,27.6200008392334,-0.034168485025376505,0.25255089764187355,0,1.8,-4.118699854743843,1.3724643090726378
2012-06-13,7.5,27.670000076293945,-0.015678801339754855,0.2517392221755504,0,1.8,-4.1275869817504525,1.3474377555276926
2012-06-14,7.659999847412109,27.90999984741211,0.0354777233378849,0.25358844933692337,0,1.8,-4.1252010996153246,1.339425494253107
2012-06-15,7.900000095367432,28.309999465942383,0.07255824152553458,0.2574979839715536,0,1.8,-4.131949542003561,1.3179469741984928
2012-06-18,7.760000228881836,27.549999237060547,0.055427991351858275,0.2599070600778052,0,1.8,-3.992034403795636,1.5136707026040257
2012-06-19,8.109999656677246,28.5,0.06537482285604668,0.2635448447906787,0,1.8,-4.096545047976582,1.3456889708903008
2012-06-20,8.140000343322754,28.86000061035156,0.00020466677516495224,0.26355607650499446,0,1.8,-4.1774263804282565,1.2152411760982156
2012-06-21,7.820000171661377,27.829999923706055,-0.02076168103951126,0.26268843950937293,0,1.8,-4.040195366732841,1.4083918081816098
2012-06-22,7.940000057220459,27.989999771118164,0.024232048764677216,0.2638348043282634,0,1.8,-4.033242226446035,1.4072109736060445
2012-06-25,7.599999904632568,26.75,0.005046305743085178,0.2640171494911905,0,1.8,-3.8498360745178735,1.6662748758500125
2012-06-26,7.619999885559082,26.729999542236328,0.013349851933766033,0.26458536174569175,0,1.8,-3.836628394424329,1.6713368237565362
2012-06-27,7.769999980926514,27.100000381469727,0.028330571602957377,0.26598053577691283,0,1.8,-3.8718288747847445,1.6059457278256717
2012-06-28,7.739999771118164,26.38999938964844,0.08360037053766423,0.2694246704271332,-1,1.8,-3.7005819138880183,1.8464760309574706
2012-06-29,8.180000305175781,27.40999984741211,0.10573233083806599,0.2752829556837608,0,1.8,-3.786967840133721,1.707798797117381
2012-07-02,8.050000190734863,27.459999084472656,-0.016305561091437326,0.27444383074274004,0,1.8,-3.8521619569858907,1.6061938960508628
2012-07-03,8.0600004196167,27.649999618530273,-0.02492003372185536,0.2731624988386751,0,1.8,-3.8971955541297296,1.5342499241014236
2012-07-05,7.820000171661377,26.84000015258789,-0.019272659047730123,0.2723607399077354,0,1.8,-3.7845906121330595,1.6990087786067922
2012-07-06,7.659999847412109,26.36000061035156,-0.021680527580578257,0.27148555542093494,0,1.8,-3.725011941822658,1.7855345123096582
2012-07-09,7.559999942779541,26.11000061035156,-0.024155091301143905,0.2704758018544518,-1,1.8,-3.7006844131733105,1.8173102727561594
2012-07-10,7.480000019073486,25.8799991607666,-0.0189476219990361,0.26967155810753224,-1,1.8,-3.6734764155753337,1.8452845822339883
2012-07-11,7.630000114440918,25.8700008392334,0.06029739547707447,0.27238169646458227,-1,1.8,-3.6105661740250086,1.9251493607340762
2012-07-12,7.480000019073486,25.280000686645508,0.03273865889344929,0.27368264247907187,-1,1.8,-3.518564801237535,2.049024040775895
2012-07-13,7.820000171661377,26.649999618530273,-0.0009511935622112944,0.2736266877137774,0,1.8,-3.735535004951683,1.701776734814386
2012-07-16,7.809999942779541,26.809999465942383,-0.023827691491908,0.272346839261707,0,1.8,-3.7808668444729023,1.6189126407995225
2012-07-17,7.920000076293945,27.3799991607666,-0.029451978802044643,0.2706945400261856,0,1.8,-3.883792022052075,1.4489953887099107
2012-07-18,7.53000020980835,27.100000381469727,-0.14965828143542392,0.2634364575125845,0,1.8,-3.9683548143257177,1.3098630159435518
2012-07-19,7.260000228881836,26.59000015258789,-0.12661457607488558,0.2579766600263199,0,1.8,-3.9452713260505705,1.337334527463794
2012-07-20,7.070000171661377,25.8700008392334,-0.059388047769114216,0.25569600102701084,0,1.8,-3.8357935580672735,1.5016842779810051
2012-07-23,7.090000152587891,25.34000015258789,0.044228168332266726,0.257364733790196,0,1.8,-3.6909106118249912,1.7213785424731995
2012-07-24,7.039999961853027,25.239999771118164,0.009180783249941982,0.25774678417145125,0,1.8,-3.6852015119123864,1.7230172610628993
2012-07-25,7.070000171661377,25.790000915527344,-0.04599257659157541,0.25542623380322427,0,1.8,-3.8151386433254326,1.5117090267660507
2012-07-26,7.170000076293945,26.280000686645508,-0.031374260506694895,0.2537396191737252,0,1.8,-3.9014309162003022,1.3665682016050256
2012-07-27,7.309999942779541,27.299999237060547,-0.06353895486689698,0.24987433581037397,0,1.8,-4.108474157980199,1.0295184314612345
2012-07-30,7.28000020980835,27.13999938964844,-0.023220677502353126,0.24868021334919813,0,1.8,-4.079229975049143,1.0703200926737657
2012-07-31,7.340000152587891,27.1299991607666,0.01704971317779247,0.24952138289110293,0,1.8,-4.052516564264668,1.1072778865215778
2012-08-01,7.21999979019165,26.780000686645508,-0.0068802655140887126,0.2492110908201832,0,1.8,-4.010414781602103,1.1675144659343442
2012-08-02,7.179999828338623,26.18000030517578,0.04612782168157459,0.25108684678349447,0,1.8,-3.871590331402455,1.3838524098546403
2012-08-03,7.429999828338623,27.399999618530273,-0.004319891432159828,0.25084090696189637,0,1.8,-4.086029954750016,1.0262173499398806
2012-08-06,7.639999866485596,28.559999465942383,-0.03465969081671627,0.24865914077012866,0,1.8,-4.3010661717443615,0.6695451952288244
2012-08-07,7.670000076293945,28.88999938964844,-0.035437173253339616,0.2466324979869047,0,1.8,-4.374201918278338,0.5483726866121539
2012-08-08,7.670000076293945,28.86000061035156,-0.011567747157939401,0.2460310498843727,0,1.8,-4.366456633032653,0.5561337013616526
2012-08-09,7.71999979019165,28.86000061035156,0.01587223463330467,0.24682959463702991,0,1.8,-4.3463471581849475,0.5867274325232588
2012-08-10,7.739999771118164,28.899999618530273,0.010721842185409614,0.24736555841354513,0,1.8,-4.348630541034781,0.5791354375543576
2012-08-13,7.71999979019165,28.780000686645508,0.008459759028836444,0.24777559052135759,0,1.8,-4.325692243443108,0.6129621908330504
2012-08-14,7.78000020980835,28.770000457763672,0.02938937954281684,0.2492094042722055,0,1.8,-4.298978640878639,0.6519410939024676
2012-08-15,7.869999885559082,28.739999771118164,0.05260887201159381,0.25177248207720243,0,1.8,-4.255035731743076,0.7195713441587341
2012-08-16,7.929999828338623,28.81999969482422,0.03820648132881921,0.2536692399661343,0,1.8,-4.251559161599674,0.72154191621153
2012-08-17,8.0,29.030000686645508,0.022519237573128237,0.25482157684423995,0,1.8,-4.277625125656732,0.678025576140693
2012-08-20,8.149999618530273,29.979999542236328,-0.027422329707684767,0.2532241451279162,0,1.8,-4.462573560336475,0.38035067222955116
2012-08-21,8.1899995803833,30.729999542236328,-0.06847936815270295,0.24917004471095622,0,1.8,-4.640125914120573,0.09472984092059233
2012-08-22,8.220000267028809,30.489999771118164,0.008414647654733542,0.2496048546849794,0,1.8,-4.56609513978244,0.21571823932244089
2012-08-23,8.149999618530273,29.59000015258789,0.06653172298566545,0.25251495168352084,0,1.8,-4.361880912526505,0.5472577952166433
2012-08-24,8.15999984741211,29.829999923706055,0.00639237799807546,0.25283069864496877,0,1.8,-4.419823646714489,0.4513477862105068
2012-08-27,8.069999694824219,29.690000534057617,-0.019473408857470176,0.2518860789589584,0,1.8,-4.4198749922471325,0.4500569993862121
2012-08-28,7.960000038146973,29.34000015258789,-0.016896243292135793,0.2511020236671287,0,1.8,-4.373750515315025,0.5227393854785021
2012-08-29,8.0,29.90999984741211,-0.047806143056989825,0.2485646998346084,0,1.8,-4.504829187816978,0.30796283302005084
2012-08-30,7.909999847412109,29.649999618530273,-0.029611538466364884,0.24711633919737458,0,1.8,-4.473897915010855,0.35654380084057413
2012-08-31,7.989999771118164,29.709999084472656,0.014330995582585437,0.24783198923639466,0,1.8,-4.457213664773908,0.3829142023174477
2012-09-04,8.0,29.700000762939453,0.010811453786830683,0.2483698783376254,0,1.8,-4.450610221289151,0.3939094842376638
2012-09-05,7.949999809265137,29.770000457763672,-0.022749737043253226,0.24722462715501903,0,1.8,-4.48879287675946,0.33290765563112645
2012-09-06,8.350000381469727,31.1200008392334,0.01650650058338954,0.24823363124788228,0,1.8,-4.676468044461919,0.02883915749122101
2012-09-07,8.800000190734863,32.06999969482422,0.08543155386016466,0.2535082640608286,0,1.8,-4.740758862935454,-0.07318782617511634
2012-09-10,8.579999923706055,31.829999923706055,-0.02799889664266786,0.2520198890318214,0,1.8,-4.767276421735819,-0.11225374174224817
2012-09-11,9.029999732971191,32.65999984741211,0.07807828806353712,0.25655636971192103,0,1.8,-4.800585114322597,-0.16250876267716075
2012-09-12,8.970000267028809,33.04999923706055,-0.029875497241031113,0.2548611942047558,0,1.8,-4.925409055237817,-0.3620850577325221
2012-09-13,9.399999618530272,34.45000076293945,0.014973990640065438,0.2558107557021384,0,1.8,-5.113928589443798,-0.6651091018213199
2012-09-14,9.550000190734863,34.790000915527344,0.027071549198492306,0.2573968889949227,0,1.8,-5.141383100326524,-0.7050396895027221
2012-09-17,9.300000190734863,34.060001373291016,-0.01256792430299214,0.2567622150396369,0,1.8,-5.05345489132924,-0.557792595407704
2012-09-18,9.229999542236328,33.939998626708984,-0.018551578607405972,0.2558085158208259,0,1.8,-5.050625467241234,-0.5486438450116801
2012-09-19,9.289999961853027,34.18000030517578,-0.007072938364361292,0.255427138874858,0,1.8,-5.08845902725353,-0.6050997884145592
2012-09-20,9.1899995803833,33.810001373291016,-0.004526330499381004,0.255196672887484,0,1.8,-5.033149564497423,-0.50906312915909
2012-09-21,9.109999656677246,33.66999816894531,-0.017620236968879155,0.254293816719271,0,1.8,-5.029177915088505,-0.49650318997769577
2012-09-24,9.100000381469728,33.4900016784668,0.0065888896327166435,0.2546297900051189,0,1.8,-4.986726845187934,-0.4208948035562152
2012-09-25,8.930000305175781,32.86000061035156,-0.0011102945260237362,0.2545766855584951,0,1.8,-4.892441597098615,-0.2610767391724812
2012-09-26,8.819999694824219,32.5099983215332,-0.008226332840550299,0.25417995638919566,0,1.8,-4.846317011274484,-0.18168296880418175
2012-09-27,8.970000267028809,32.970001220703125,0.00909591995119996,0.2546685009637476,0,1.8,-4.904754632947989,-0.2743014709502279
2012-09-28,8.829999923706055,32.720001220703125,-0.024938616383092693,0.25339867402007715,0,1.8,-4.896514952668797,-0.2574484199941741
2012-10-01,8.960000038146973,32.75,0.03604555704780488,0.2552662745223658,0,1.8,-4.851975258106456,-0.17927057480969416
2012-10-02,8.930000305175781,33.2599983215332,-0.04500328832659406,0.2527718973973021,0,1.8,-4.995715678355807,-0.4120993427253642
2012-10-03,9.109999656677246,34.060001373291016,-0.023716495175149177,0.25137797880659146,0,1.8,-5.129871547802502,-0.63023942807412
2012-10-04,9.40999984741211,34.959999084472656,0.017184170521835185,0.2524210163566553,0,1.8,-5.241581353102987,-0.8106513244187609
2012-10-05,9.31999969482422,34.77000045776367,-0.008694542805693928,0.25194623477114414,0,1.8,-5.228723561591485,-0.7826335460072018
2012-10-08,9.279999732971191,34.779998779296875,-0.017899079559949627,0.2509808745647839,0,1.8,-5.247392651628866,-0.8072587696969551
2012-10-09,9.210000038146973,34.599998474121094,-0.015032185152099586,0.2501915670563696,0,1.8,-5.229072273489509,-0.7703152781802401
2012-10-10,9.210000038146973,35.13999938964844,-0.05167390752353462,0.2472742069645663,0,1.8,-5.3684933173359415,-0.9980059564088769
2012-10-11,9.34000015258789,35.52000045776367,-0.0053300062155337,0.24697085316693138,0,1.8,-5.414319551890671,-1.06911069876305
2012-10-12,9.119999885559082,34.75,-0.01237745483129693,0.24634887493576738,0,1.8,-5.303997992743833,-0.8785922964503862
2012-10-15,9.4399995803833,36.65999984741211,-0.0529014124365883,0.24295111359262953,0,1.8,-5.668433260379491,-1.4763332139484635
2012-10-16,9.460000038146973,37.25,-0.05703413524781986,0.23947437825987758,0,1.8,-5.812719421194993,-1.6999963914943677
2012-10-17,9.4399995803833,38.43000030517578,-0.11212527581131937,0.23234087051539082,1,1.8,-6.125423803051227,-2.1902882542693827
2012-10-18,9.470000267028809,38.41999816894531,-0.025214228428358965,0.23087307841810215,1,1.8,-6.1107753545873695,-2.139903042356777
2012-10-19,9.4399995803833,37.15999984741211,0.07787698726443004,0.23477769230462975,0,1.8,-5.797526600628997,-1.6190988602356515
2012-10-22,9.550000190734863,37.720001220703125,0.018116242323177545,0.23580648869827964,0,1.8,-5.897870152980956,-1.7677938059851321
2012-10-23,9.359999656677246,36.88999938964844,0.007909725220320851,0.2362134650511032,0,1.8,-5.759991391886104,-1.5399618565761257
2012-10-24,9.3100004196167,37.29999923706055,-0.045179675456161306,0.23367251818204918,0,1.8,-5.88595717456225,-1.7316124558590626
2012-10-25,9.239999771118164,37.40999984741211,-0.045750536326542246,0.23110151507302246,1,1.8,-5.942511553704561,-1.8098579876965513
2012-10-26,9.119999885559082,36.599998474121094,0.00717317401603168,0.2314688189560714,0,1.8,-5.781642957705399,-1.5569257545928927
2012-10-31,9.31999969482422,37.38999938964844,0.0078568403425745,0.23192585847329839,0,1.8,-5.905172388725772,-1.7527580602658577
2012-11-01,9.739999771118164,37.95000076293945,0.09488192180779542,0.23755085860877312,0,1.8,-5.880836698393972,-1.7042257844254365
2012-11-02,9.850000381469728,37.599998474121094,0.09340369832214002,0.24268191243578313,0,1.8,-5.746229425983964,-1.4793358539514776
2012-11-05,9.75,37.31999969482422,0.020051201488008985,0.24376255464106417,0,1.8,-5.71415680386893,-1.4187047981148293
2012-11-06,9.9399995803833,38.470001220703125,-0.021957534224414488,0.2424179581964501,0,1.8,-5.934655607491131,-1.7512802907098528
2012-11-07,9.229999542236328,36.04999923706055,-0.04974873167624949,0.24019147216281206,0,1.8,-5.5953995206787965,-1.2153135487887412
2012-11-08,9.390000343322754,36.0,0.04140096867008225,0.24230671429210943,0,1.8,-5.518139373714014,-1.0918456703036288
2012-11-09,9.43000030517578,35.93000030517578,0.03333254561782262,0.2440699795563946,0,1.8,-5.483978728281243,-1.0385800945363484
2012-11-12,9.390000343322754,36.41999816894531,-0.04198546892392052,0.24168965885925356,0,1.8,-5.6265773067696685,-1.2531825145909266
2012-11-13,9.329999923706056,36.15999984741211,-0.013196207013574934,0.2409799070109106,0,1.8,-5.5835808798629305,-1.1793425637549544
2012-11-14,8.989999771118164,35.02000045776367,-0.027487074664634292,0.23966771423372185,0,1.8,-5.4259934944750725,-0.9314103594747207
2012-11-15,9.09000015258789,35.209999084472656,0.009311869086372937,0.24016003772926645,0,1.8,-5.434829275949038,-0.9401346843295273
2012-11-16,9.119999885559082,34.97999954223633,0.03292888016461859,0.24187509040622288,0,1.8,-5.363380811070124,-0.8249034942516891
2012-11-19,9.489999771118164,36.099998474121094,0.04396731668653331,0.24450801131570649,0,1.8,-5.503738698106893,-1.034011066958255
2012-11-20,9.630000114440918,36.0,0.0704103899945423,0.24841279445251185,0,1.8,-5.421613434173041,-0.9004704139907229
2012-11-21,9.770000457763672,35.77000045776367,0.09117877539785724,0.2532817327631403,0,1.8,-5.305923626001188,-0.7168397457379353
2012-11-23,9.899999618530272,36.029998779296875,0.05233055003934339,0.2561853183873453,0,1.8,-5.320767133325127,-0.7335694067047471
2012-11-26,9.84000015258789,35.56999969482422,0.037820494371656466,0.2581541358682559,0,1.8,-5.226132789777794,-0.5821296200637645
2012-11-27,9.65999984741211,35.040000915527344,-0.0018683822508336334,0.2580600997135547,0,1.8,-5.16168881071833,-0.476989488736041
2012-11-28,9.760000228881836,35.06999969482422,0.031349872560632264,0.25971439144498937,0,1.8,-5.129214762708612,-0.4211691023711532
2012-11-29,9.829999923706056,35.209999084472656,0.022416894642494967,0.2609297035922712,0,1.8,-5.137207437251043,-0.4291264619888437
2012-11-30,9.859999656677246,34.56999969482422,0.07755060034869743,0.2648124623484019,0,1.8,-4.959902472763693,-0.15075639434022417
2012-12-03,9.800000190734863,34.220001220703125,0.03927429678689798,0.2667810827323303,0,1.8,-4.893668821655898,-0.04786424468684198
2012-12-04,9.90999984741211,34.290000915527344,0.04626175696661328,0.2692104721849274,0,1.8,-4.867500850765558,-0.006420701047259629
2012-12-05,10.460000038146973,36.459999084472656,0.0039187271290366255,0.26947085566710255,0,1.8,-5.206559908909763,-0.5321071990655016
2012-12-06,10.460000038146973,37.02000045776367,-0.04783702044031379,0.26653949529186105,0,1.8,-5.35114480455466,-0.7570215159524241
2012-12-07,10.640000343322754,37.63999938964844,-0.010610111557358692,0.2658983281725715,0,1.8,-5.438825624255197,-0.8924165574593729
2012-12-10,10.56999969482422,37.189998626708984,0.012814160207431868,0.26659768316385823,0,1.8,-5.350795107752611,-0.7554779649219505
2012-12-11,10.510000228881836,37.0,0.0011425742345281265,0.2666594598457956,0,1.8,-5.325871286128496,-0.713519611607839
2012-12-12,10.609999656677246,37.529998779296875,-0.012962900904300412,0.2659112653309012,0,1.8,-5.4224909619282755,-0.8606597121322156
2012-12-13,10.539999961853027,37.290000915527344,-0.006255749424116885,0.265568134174868,0,1.8,-5.388680013297552,-0.8038146003148746
2012-12-14,10.579999923706056,37.599998474121094,-0.01567374246415376,0.26467639125446374,0,1.8,-5.452629597323507,-0.897417727829311
2012-12-17,11.0,39.150001525878906,-0.0018065750168574368,0.26456024459366195,0,1.8,-5.683899154043501,-1.2448897310548523
2012-12-18,11.359999656677246,39.459999084472656,0.08457178190842818,0.26966381855855004,0,1.8,-5.619147485348159,-1.1362567140494098
2012-12-19,11.1899995803833,39.45000076293945,-0.025450444523480442,0.26819051409411876,0,1.8,-5.684938688299127,-1.2276678728543602
2012-12-20,11.520000457763672,40.16999816894531,0.03342242307181742,0.2702238391986536,0,1.8,-5.738108782204857,-1.2981351249700475
2012-12-21,11.289999961853027,39.4900016784668,-0.003961878443243805,0.2700055073021415,0,1.8,-5.655047058640654,-1.1619901909405015
2012-12-24,11.25,39.380001068115234,-0.004402634936703009,0.2697590918274483,0,1.8,-5.64273402279128,-1.1345197805452776
2012-12-26,11.539999961853027,39.54999923706055,0.07348372382271862,0.2739845073620289,0,1.8,-5.569989679553507,-1.017789633810123
2012-12-27,11.470000267028809,39.25,0.02656861463501592,0.2754641763708544,0,1.8,-5.520687175527395,-0.9370908939220179
2012-12-28,11.359999656677246,39.0099983215332,-0.005404728663320313,0.2751651623060318,0,1.8,-5.502963282142798,-0.9042384118162325
2012-12-31,11.609999656677246,39.560001373291016,0.028481745951660642,0.27684666722542145,0,1.8,-5.544418794761964,-0.9600860856531543
2013-01-02,12.029999732971191,41.25,-0.005588478999287716,0.27647796454992707,0,1.8,-5.811833344263151,-1.3533859428638102
2013-01-03,11.960000038146973,41.38999938964844,-0.033309558784713644,0.2744485702117787,0,1.8,-5.876132625091156,-1.4373273578427326
2013-01-04,12.109999656677246,42.43000030517578,-0.047521799679662635,0.2714092995620943,0,1.8,-6.084318392863985,-1.733114255741693
2013-01-07,12.09000015258789,42.470001220703125,-0.022237933753762817,0.2700612177938736,0,1.8,-6.102689732975997,-1.7429955829798227
2013-01-08,11.979999542236328,42.459999084472656,-0.03680267684482175,0.2678668413982375,0,1.8,-6.14434865791769,-1.785687783285593
2013-01-09,11.43000030517578,42.040000915527344,-0.1366607161079365,0.26000286821008295,1,1.8,-6.257115907086772,-1.9295435578907252
2013-01-10,11.779999732971191,42.83000183105469,0.002219523127694245,0.2601408075470011,1,1.8,-6.3203167217840335,-1.9982559989227553
2013-01-11,11.630000114440918,42.34000015258789,-0.0058067221629958254,0.25980365718213644,1,1.8,-6.25413343130486,-1.882081247664324
2013-01-14,11.470000267028809,42.220001220703125,-0.038535209311438834,0.25755285155959573,1,1.8,-6.2875019317787535,-1.9115871635663644
2013-01-15,11.550000190734863,42.56999969482422,-0.013754454182759446,0.2567207863528308,1,1.8,-6.345691562811473,-1.9760083127166659
2013-01-16,11.779999732971191,42.47999954223633,0.06799824948903499,0.26075077754753745,0,1.8,-6.2299507926669655,-1.7951028507041737
2013-01-17,11.279999732971191,41.2400016784668,-0.03214049853582246,0.25902018205440636,0,1.8,-6.110895759551464,-1.6108445709752433
2013-01-18,11.140000343322754,41.65999984741211,-0.0813152143409539,0.2542162016108011,1,1.8,-6.275640298892691,-1.8223289096582838
2013-01-22,11.350000381469728,41.779998779296875,0.028365056343012895,0.2558984159639935,0,1.8,-6.222162131791097,-1.7293993225871105
2013-01-23,11.420000076293944,42.02000045776367,0.010598569747918063,0.25653434288772814,0,1.8,-6.255974065325845,-1.7576894022069076
2013-01-24,11.529999732971191,42.79999923706055,-0.022237452112001677,0.25513919762451587,1,1.8,-6.413118401212838,-1.9511925173619264
2013-01-25,11.619999885559082,42.90999984741211,0.011130749243681848,0.25581631356001944,1,1.8,-6.4053217704345125,-1.9177904313496823
2013-01-28,11.479999542236328,42.34000015258789,0.004848630318308622,0.2560950268327026,0,1.8,-6.314462431187959,-1.774882416625581
2013-01-29,11.489999771118164,42.15999984741211,0.017480447976184976,0.25710877439952456,0,1.8,-6.263966739868277,-1.6896485165952704
2013-01-30,11.380000114440918,41.95000076293945,-0.011111893019384311,0.2564658464350295,0,1.8,-6.253988733073399,-1.6605442745370624
2013-01-31,11.31999969482422,42.15999984741211,-0.03573420591260579,0.25433683058933026,0,1.8,-6.332339376266463,-1.747377462469327
2013-02-01,11.710000038146973,43.02000045776367,0.03767362107929095,0.25671170974514784,1,1.8,-6.397525139656185,-1.8150015675070827
2013-02-04,11.479999542236328,42.209999084472656,0.0044874977064424115,0.25696753360511493,0,1.8,-6.28089788694996,-1.6464824667880813
2013-02-05,11.880000114440918,42.91999816894531,0.06201147086652625,0.260796296561451,0,1.8,-6.303333244265683,-1.6616397946551154
2013-02-06,11.93000030517578,43.04999923706055,0.02182049852961221,0.26212147258666624,0,1.8,-6.316788121875983,-1.667000791712454
2013-02-07,11.84000015258789,42.869998931884766,-0.005909066040015176,0.2617714436064295,0,1.8,-6.3065117638117,-1.6407535977176222
2013-02-08,11.760000228881836,42.68000030517578,-0.010232884438009293,0.2611706289945309,0,1.8,-6.28963196226266,-1.6065477868778009
2013-02-11,11.859999656677246,43.150001525878906,-0.009171408010235638,0.2606080188200285,0,1.8,-6.370761067571073,-1.6986555691349676
2013-02-12,12.25,44.349998474121094,0.018230080364450174,0.2618002035878976,1,1.8,-6.523729356822596,-1.8764971365587246
2013-02-13,12.170000076293944,44.0,0.008164133959354558,0.26229326384476065,0,1.8,-6.465539725789876,-1.785100375163209
2013-02-14,12.130000114440918,44.31999969482422,-0.031265917328825665,0.2603594390684893,1,1.8,-6.564247041347401,-1.8895061703613252
2013-02-15,12.029999732971191,43.84000015258789,-0.001730247305486543,0.2602572984028333,0,1.8,-6.480536886151757,-1.7662369412788848
2013-02-19,12.1899995803833,44.5,-0.0036201728383868925,0.26002982550698855,1,1.8,-6.586589429524296,-1.8777611355532005
2013-02-20,11.800000190734863,43.220001220703125,-0.017060053532013342,0.25907343995687077,0,1.8,-6.41296534951893,-1.6475880075110438
2013-02-21,11.420000076293944,42.349998474121094,-0.049202972909439424,0.25635463953751064,0,1.8,-6.341175157740428,-1.546601229643396
2013-02-22,11.4399995803833,42.790000915527344,-0.03988819556622758,0.2539568432005316,0,1.8,-6.446734290983482,-1.6619706283978892
2013-02-25,11.029999732971191,41.150001525878906,-0.009919292666328516,0.25343583210742743,0,1.8,-6.188206868488902,-1.3365912748941595
2013-02-26,11.130000114440918,41.290000915527344,0.01599628119628349,0.25435378412260673,0,1.8,-6.184133512918722,-1.3224155187789202
2013-02-27,11.300000190734863,42.15999984741211,-0.01003315367661095,0.25373089115753905,0,1.8,-6.34038301278155,-1.4995478389425767
2013-02-28,11.229999542236328,41.970001220703125,-0.009167315454517322,0.25319039677020533,0,1.8,-6.319481584754961,-1.4631320831464523
2013-03-01,11.34000015258789,42.11000061035156,0.018729974116595827,0.2543063331474377,0,1.8,-6.311386219147241,-1.4432444770551291
2013-03-04,11.40999984741211,42.939998626708984,-0.034087579217036534,0.25216289545911336,0,1.8,-6.497527348668543,-1.6521981217362278
2013-03-05,11.550000190734863,43.599998474121094,-0.016588783646346528,0.25111219981856453,0,1.8,-6.611623528556168,-1.772793237956716
2013-03-06,11.920000076293944,44.58000183105469,0.02860798263820108,0.2529756748965136,1,1.8,-6.715836422811746,-1.8782272298997198
2013-03-07,12.260000228881836,45.0,0.06950691987462854,0.25740174970838914,1,1.8,-6.687529083071027,-1.8277541427971193
2013-03-08,12.06999969482422,46.68000030517578,-0.138912835519573,0.24786071469124166,1,1.8,-7.197699441574952,-2.3872329376623664
2013-03-11,12.149999618530272,47.599998474121094,-0.07085555236320396,0.24307823514675334,1,1.8,-7.40305540169979,-2.5805674193830055
2013-03-12,12.010000228881836,46.95000076293945,-0.013422160533357541,0.24224831056237153,1,1.8,-7.291541256603418,-2.4178125338735965
2013-03-13,12.0600004196167,46.970001220703125,0.008025804990413832,0.24275174933060872,1,1.8,-7.276595441774181,-2.36773821705961
2013-03-14,12.109999656677246,47.459999084472656,-0.015167189300466788,0.241770633373045,1,1.8,-7.382997080604733,-2.45029919799072
2013-03-15,12.56999969482422,47.2599983215332,0.12394073378152726,0.24955618390710335,1,1.8,-7.146351304957265,-2.1674986784250443
