Date,JPM,BAC,beta_t_est,spread_t
2018-11-19,110.83000183105467,27.75,3.2965198426349995,0.46504149810736806
2018-11-20,108.4499969482422,27.3799991607666,3.282426271502384,-0.3010682695738751
2018-11-21,107.63999938964844,27.270000457763672,3.267091041652976,-0.32507122233224095
2018-11-23,106.6500015258789,26.969999313354492,3.260282618264329,-0.14671030679218688
2018-11-26,109.26000213623048,27.559999465942383,3.271755783047686,0.22989351847553507
2018-11-27,109.72000122070312,27.739999771118164,3.273885016202198,0.04292591010444369
2018-11-28,110.94000244140624,28.43000030517578,3.2525171541332605,-0.41247411615638896
2018-11-29,110.05999755859376,28.040000915527344,3.2520259144292103,-0.010182617933025995
2018-11-30,111.19000244140624,28.399999618530273,3.250964173162455,-0.021223436911682825
2018-12-03,112.23999786376952,28.540000915527344,3.2628549237183515,0.2385669327962603
2018-12-04,107.2300033569336,26.989999771118164,3.268285391726253,0.12672553763192695
2018-12-06,105.19000244140624,26.280000686645508,3.2761439093730904,0.18315650270444905
2018-12-07,103.29000091552734,25.43000030517578,3.29671474250312,0.49265157153914174
2018-12-10,101.36000061035156,24.760000228881836,3.3117730377551196,0.36242724339929566
2018-12-11,100.37000274658205,24.579999923706055,3.3111317487311145,-0.014776052021701958
2018-12-12,101.0199966430664,24.520000457763672,3.328620230751257,0.3914988476426515
2018-12-13,101.12000274658205,24.399999618530273,3.347466550562884,0.419880092053873
2018-12-14,100.29000091552734,24.479999542236328,3.332854589265308,-0.3179128236867115
2018-12-17,99.01000213623048,24.469999313354492,3.2990843010134707,-0.7344091203270722
2018-12-18,98.54000091552734,24.469999313354492,3.2730476039839558,-0.5653487886318942
2018-12-19,97.29000091552734,24.18000030517578,3.2546878176617176,-0.4116606998607608
2018-12-20,96.4499969482422,24.11000061035156,3.232784427922715,-0.48659658843966724
2018-12-21,94.16999816894533,23.3700008392334,3.225153556915577,-0.18326962101689048
2018-12-24,92.13999938964844,22.729999542236328,3.222152415240972,-0.07444280324709496
