Date,Asset_1,Asset_2,P1,P2,beta_t_est,spread_t,E_dot_P_t,z_t,theta_t,signal_t,z_vecm_t,theta_vecm_t,signal_vecm_t
2010-12-21,KO,DUK,32.744998931884766,53.310001373291016,0.5038396655506013,-0.0009334449090161456,3.6499140655395923,,2,0,-0.7559645665780161,2,0
2010-12-22,KO,DUK,32.79499816894531,53.279998779296875,0.5047751508270152,0.013883610575618377,3.6840195501256634,,2,0,-0.7288824125613468,2,0
2010-12-23,KO,DUK,32.790000915527344,53.310001373291016,0.5046732346387943,-0.001352324645210956,3.673694630698966,,2,0,-0.7356835328733908,2,0
2010-12-27,KO,DUK,32.53499984741211,53.400001525878906,0.49868526790811457,-0.06501760956437153,3.5158928175318227,,2,0,-0.8642506770717516,2,0
2010-12-28,KO,DUK,32.68000030517578,53.58000183105469,0.4984380096057029,-0.002093663037094018,3.5464146417943336,,2,0,-0.8261950958191848,2,0
2010-12-29,KO,DUK,32.724998474121094,53.4900016784668,0.4995075072734312,0.018892007995162885,3.593243843908775,,2,0,-0.7922699102944972,2,0
2010-12-30,KO,DUK,32.75,53.400001525878906,0.5003390526996826,0.019160510416597276,3.6295061457464133,,2,0,-0.7673566073399231,2,0
2010-12-31,KO,DUK,32.8849983215332,53.43000030517578,0.5024439464230784,0.029983270604603263,3.6931605843428397,,2,0,-0.7110653754310017,2,0
2011-01-03,KO,DUK,32.61000061035156,53.58000183105469,0.4951824424841605,-0.06865660718910505,3.5094244433816417,,2,0,-0.8577418423208271,2,0
2011-01-04,KO,DUK,31.934999465942383,53.849998474121094,0.4686121864716795,-0.1860114776779369,3.083580103304003,,2,0,-1.2028814887046062,2,0
2011-01-05,KO,DUK,31.7450008392334,53.310001373291016,0.4698569445054771,-0.02633616435117858,3.121481363763154,,2,0,-1.2066334789242417,2,0
2011-01-06,KO,DUK,31.51499938964844,53.220001220703125,0.4688735053421681,-0.0463014482483608,3.0229914972960277,,2,0,-1.2966423087635925,2,0
2011-01-07,KO,DUK,31.459999084472656,53.369998931884766,0.4653769103326711,-0.03699032131535063,2.9555103787236714,,2,0,-1.3441720164770077,2,0
