Date,KO,PEP,alpha,beta,y_pred,spread
2018-07-12,44.66999816894531,111.52999877929688,14.454586080325546,0.271561024225522,44.74178678070262,-0.07178861175730589
2018-07-13,44.7400016784668,112.69000244140624,14.469102112047082,0.270586940341259,44.9615450797162,-0.22154340124940575
2018-07-16,44.72999954223633,112.95999908447266,14.481033047833858,0.269670501867243,44.94301269186691,-0.2130131496305836
2018-07-17,45.25,114.87999725341795,14.497271168439275,0.2689636349861978,45.395812816922984,-0.14581281692298376
2018-07-18,45.119998931884766,114.83000183105467,14.51096884761964,0.26814647492713606,45.30222905449353,-0.1822301226087646
2018-07-19,45.11000061035156,115.7699966430664,14.53769918540455,0.2667325726141839,45.41732822154509,-0.3073276111935286
2018-07-20,45.279998779296875,116.01000213623048,14.54731321289237,0.26611570290552233,45.41939647544649,-0.13939769614961506
2018-07-23,44.95000076293945,114.38999938964844,14.547007645293062,0.26601780834117683,44.9767845790759,-0.02678381613644376
2018-07-24,45.2599983215332,114.73999786376952,14.546371543474304,0.26652476029994954,45.1274219709322,0.13257635060100625
2018-07-25,46.09000015258789,115.20999908447266,14.534432333960822,0.2688418847185158,45.50770562624893,0.5822945263389627
2018-07-26,46.2400016784668,115.0,14.530811683030523,0.2709547525850788,45.69060823031458,0.549393448152216
2018-07-27,46.209999084472656,114.27999877929688,14.541633582946229,0.27274123149232093,45.71050118495259,0.4994978995200654
2018-07-30,46.22999954223633,114.18000030517578,14.548820764870635,0.27412005544353796,45.8478487790686,0.3821507631677292
2018-07-31,46.630001068115234,115.0,14.542300059056338,0.27565232795029476,46.24231777334023,0.38768329477500174
2018-08-01,46.38999938964844,113.61000061035156,14.556833744128474,0.2769214961775225,46.017885093876274,0.3721142957721639
2018-08-02,46.18000030517578,114.69000244140624,14.557991589689069,0.27654875363613424,46.27536881938516,-0.09536851420937609
2018-08-03,46.619998931884766,116.3000030517578,14.562667276773519,0.2762406420653004,46.68945479198749,-0.06945586010272109
2018-08-06,46.650001525878906,117.37999725341795,14.582578042926018,0.2751718076811397,46.882244072756244,-0.23224254687733747
2018-08-07,46.5,114.22000122070312,14.601407742049169,0.27628205139847084,46.158343990040876,0.3416560099591237
2018-08-08,46.150001525878906,113.48999786376952,14.610241913442426,0.2767119223336351,46.01427738796623,0.1357241379126748
2018-08-09,46.349998474121094,113.6999969482422,14.617640774066146,0.27737895440776716,46.15562704373589,0.19437143038520333
2018-08-10,46.08000183105469,112.87000274658205,14.623822223478406,0.2777316801462889,45.97139772440288,0.10860410665181064
2018-08-13,45.83000183105469,113.0199966430664,14.619392428342964,0.2772870672617901,45.95837583943621,-0.12837400838152035
2018-08-14,45.88999938964844,113.0999984741211,14.618042239299122,0.27705940012641994,45.953459970838125,-0.06346058118968756
2018-08-15,46.08000183105469,113.4499969482422,14.61808500058022,0.277137372309608,46.059319043349106,0.020682787705581518
2018-08-16,46.220001220703125,114.25,14.619272113164504,0.27696491015789354,46.26251309870384,-0.04251187800071676
2018-08-17,46.599998474121094,114.95999908447266,14.614825071848687,0.27737779898066695,46.5021765887192,0.09782188540189196
2018-08-20,46.72999954223633,114.83999633789062,14.609884489978057,0.27811185767832175,46.548249207280485,0.18175033495584358
2018-08-21,46.220001220703125,113.72000122070312,14.609627316421887,0.27806997974160613,46.23174575207823,-0.01174453137510767
2018-08-22,45.93000030517578,112.23999786376952,14.61499496767047,0.27831090034467515,45.85260982782058,0.07739047735520188
2018-08-23,45.70000076293945,111.93000030517578,14.612178484700946,0.2781610337701929,45.74674307948665,-0.04674231654719563
2018-08-24,45.630001068115234,112.1500015258789,14.607877122333752,0.2777284288848742,45.75512084555235,-0.12511977743711356
2018-08-27,45.689998626708984,112.41000366210938,14.6064696746839,0.2773768861568814,45.786406463363434,-0.09640783665444985
2018-08-28,45.369998931884766,111.16999816894533,14.603602852434495,0.27721125979185623,45.42117809590618,-0.05117916402141276
2018-08-29,45.33000183105469,112.0500030517578,14.601957397209315,0.2763360975252235,45.565417968221446,-0.2354161371667587
2018-08-30,44.95000076293945,111.95999908447266,14.59853042907509,0.27480029601549316,45.36517131938252,-0.41517055644306566
2018-08-31,44.56999969482422,112.01000213623048,14.59627914970961,0.2726747039219658,45.13857331850501,-0.5685736236807912
2018-09-04,44.7599983215332,111.0,14.593345705235297,0.2724283461853983,44.8328921318145,-0.07289381028130038
2018-09-05,45.380001068115234,113.12000274658205,14.59441550421345,0.27233755546568944,45.40124052648968,-0.02123945837444552
2018-09-06,45.77000045776367,113.5,14.585309580676373,0.2731244554762517,45.58493527723094,0.1850651805327317
2018-09-07,45.720001220703125,112.73999786376952,14.583797606210442,0.2740445460109994,45.4795791380682,0.2404220826349217
2018-09-10,46.060001373291016,113.56999969482422,14.575171262858314,0.27505810897218574,45.813520614888375,0.24648075840264028
2018-09-11,46.02000045776367,113.33000183105467,14.572194713160204,0.27580593780132906,45.82928214920058,0.1907183085630919
2018-09-12,46.2400016784668,113.8499984741211,14.566596185227962,0.2765641716502399,46.05342670560434,0.18657497286245928
2018-09-13,45.83000183105469,114.98999786376952,14.590032264330512,0.27492626890470817,46.20380333837703,-0.37380150732234085
2018-09-14,45.9900016784668,114.56999969482422,14.591964010931932,0.2746492767623349,46.058531565776335,-0.06852988730953768
2018-09-17,46.31999969482422,115.4000015258789,14.590805730371553,0.2747482028726099,46.296748761103224,0.023250933720994738
2018-09-18,45.93000030517578,113.9800033569336,14.591082034435003,0.27480732881299247,45.91362229504984,0.016378010125940534
2018-09-19,45.959999084472656,113.7699966430664,14.592498436300199,0.2750692228474003,45.88712299625982,0.07287608821283698
2018-09-20,46.63999938964844,115.22000122070312,14.582907488176547,0.2760922643333905,46.39425852169649,0.2457408679519446
2018-09-21,46.58000183105469,114.91000366210938,14.579910928597483,0.2768354497138206,46.39107346901431,0.18892836204037877
2018-09-24,46.06999969482422,112.2699966430664,14.60430870339085,0.2776934232747504,45.7809484022487,0.28905129257552176
2018-09-25,45.68000030517578,111.97000122070312,14.60343273303229,0.2776547425881037,45.69243459955627,-0.012434294380490485
2018-09-26,45.849998474121094,111.5,14.617009929247024,0.2782939155591893,45.64678151409663,0.20321696002446288
2018-09-27,46.0099983215332,111.0500030517578,14.63895882665268,0.2793883402080042,45.66503485937709,0.34496346215611595
2018-09-28,46.189998626708984,111.8000030517578,14.64280998697975,0.28019160244399594,45.9682319952954,0.22176663141358688
2018-10-01,46.22999954223633,110.70999908447266,14.66380337531369,0.2815028859629557,45.82898762254892,0.4010119196874058
2018-10-02,46.5099983215332,108.72000122070312,14.761561706898862,0.28388521766694674,45.62556291818888,0.8844354033443196
2018-10-03,45.869998931884766,107.5199966430664,14.813152403805761,0.2849573025905361,45.45176062175746,0.4182383101273075
2018-10-04,45.849998474121094,106.61000061035156,14.87071751497403,0.28616637002684414,45.37891439819798,0.4710840759231161
2018-10-05,45.880001068115234,106.48999786376952,14.90601552552115,0.2872625891972617,45.49660803547845,0.38339303263678204
2018-10-08,46.47999954223633,108.19000244140624,14.906609798692458,0.28858543377324775,46.12866858317441,0.3513309590619187
